RcpNo,RcpName,RcpViews,RcpLikes,RcpTotalCal,RcpCatNo
Y15118,梅味冬瓜滷,,,,
Y15119,八寶飯,,,,
Y15120,炒米粉,,,,
Y15121,泰式烤雞,,,,
Y15122,白菜泡菜,,,,
Y15123,蓮霧生炒肉片,,,,
Y15124,沙律鮮蝦捲,,,,
Y15125,彩椒時蔬披薩,,,,
Y15126,蠔油牛肉,,,,
Y15127,砂鍋魚頭,,,,
Y15128,雪花牛肉,,,,
Y15129,三鮮燴獅子頭,,,,
Y15130,香菇肉燥,,,,
Y15131,麥煎餅,,,,
Y15132,蒜炒鹹豬肉,,,,
Y15133,酸菜白肉鍋,,,,
Y15134,高纖潤餅,,,,
Y15135,香茜牛肉麵,,,,
Y15136,月見沾醬,,,,
Y15137,豆豉小排,,,,
Y15138,車輪餅,,,,
Y15139,炒酸菜,,,,
Y15140,麻辣雞肫毛豆,,,,
Y15141,奇異果牛排,,,,
Y15142,玉米醬烤明蝦,,,,
Y15143,辣韭菜結泡菜,,,,
Y15144,廣式滷鴨翅滷包,,,,
Y15145,吳家鼎邊趖,,,,
Y15146,抹茶司康,,,,
Y15147,核桃酪,,,,
Y15148,酪梨布丁,,,,
Y15149,自製油蔥酥,,,,
Y15150,養生茶,,,,
Y15151,髮菜羹,,,,
Y15152,乾煎肚檔,,,,
Y15153,威化芝麻蝦,,,,
Y15154,綠茶海鮮總匯披薩,,,,
Y15155,米糕水果餐盒,,,,
Y15156,青木瓜黃豆煲豬蹄,,,,
Y15157,糖醋里肌,,,,
Y15158,上海小湯包,,,,
Y15159,杏仁瓦片,,,,
Y15160,鮪魚飯,,,,
Y15161,鼠鞠粿,,,,
Y15162,蜂蜜雜糧餅乾,,,,
Y15163,橘祥牛肉,,,,
Y15164,香烤海鮮串,,,,
Y15165,水蜜桃慕斯,,,,
Y15166,梅干扣肉,,,,
Y15167,五行蔬菜素凍,,,,
Y15168,酸辣拌麵,,,,
Y15169,海帶、豆干、素雞綜合滷味,,,,
Y15170,九層塔炒牛心,,,,
Y15171,翡翠海鮮炒麵,,,,
Y15172,義式雞肉冷麵,,,,
Y15173,紅燒牛肉湯滷包,,,,
Y15174,醃漬辣椒,,,,
Y15175,千島竹小町,,,,
Y15176,辣味醬料,,,,
Y15177,魚丸湯,,,,
Y15178,滷肉飯,,,,
Y15179,果凍三明治,,,,
Y15180,蘿蔔燒肉,,,,
Y15181,東京風日式煎餅麵糊,,,,
Y15182,紅糟醬,,,,
Y15183,白豆沙餅,,,,
Y15184,瑞士薯餅,,,,
Y15185,雙色果凍,,,,
Y15186,軟糖兩味,,,,
Y15187,庶糖李子,,,,
Y15188,千層鮪魚麵包,,,,
Y15189,泰式酸辣鍋,,,,
Y15190,腐香炸雞塊,,,,
Y15191,三杯炒飯,,,,
Y15192,韭菜攤餅,,,,
Y15193,巴克香腸玉米煎蛋,,,,
Y15194,蔬菜咖哩醬,,,,
Y15195,蔬菜潛艇堡,,,,
Y15196,沙茶炒海鮮,,,,
Y15197,蘇梅蒸芙蓉,,,,
Y15198,熱鴛鴦奶茶,,,,
Y15199,蔥燒小排骨,,,,
Y15200,乳噌醬,,,,
Y15201,小紅蕃茄炒肉丁,,,,
Y15202,韓式辣椒醬,,,,
Y15203,香橙戚風蛋糕,,,,
Y15204,蒲燒鰻,,,,
Y15205,鮮魚濃湯,,,,
Y15206,黃耆枸杞茶,,,,
Y15207,鮮蝦沙拉,,,,
Y15208,黃金滷汁燜章魚,,,,
Y15209,蘑菇干貝湯,,,,
Y15210,雙色蒟蒻,,,,
Y15211,咖哩焗鮮貝,,,,
Y15212,火腿起士麵,,,,
Y15213,兔寶寶燒餅,,,,
Y15214,東山鴨頭滷包,,,,
Y15215,鹽烤香魚,,,,
Y15216,南瓜餅,,,,
Y15217,紅豆芽炒肉絲,,,,
Y15218,原味吮指炸雞,,,,
Y15219,豉汁蒸魚雲,,,,
Y15220,未滷過的大腸頭麵線,,,,
Y15221,咖啡巧克力慕斯派,,,,
Y15222,磯邊燒,,,,
Y15223,大蒜麵包比薩,,,,
Y15224,九層塔炒海瓜子,,,,
Y15225,照燒鯛魚片,,,,
Y15226,枸杞瘦肉湯,,,,
Y15227,奶油味噌拉麵,,,,
Y15228,果律魚球,,,,
Y15229,芝麻包,,,,
Y15230,韓式燒肉醬,,,,
Y15231,涼拌大頭菜,,,,
Y15232,豆腐雞片,,,,
Y15233,羅宋湯,,,,
Y15234,蘿蔔絲酥餅,,,,
Y15235,三杯雞,,,,
Y15236,精力醬義大利麵,,,,
Y15237,三杯魚塊,,,,
Y15238,漢堡餐盒,,,,
Y15239,絞肉餡,,,,
Y15240,泡菜,,,,
Y15241,烏龍燻雞,,,,
Y15242,烤雞腿‧烤雞屁股,,,,
Y15243,紅蘿蔔培根蛋捲,,,,
Y15244,烈焰濃情,,,,
Y15245,梅肉紫蘇山藥卷,,,,
Y15246,北平辣白菜,,,,
Y15247,山藥佛跳牆,,,,
Y15248,山葵醬蒟蒻黃瓜,,,,
Y15249,麻辣牛羊鍋沾醬,,,,
Y15250,低脂鳳梨酥,,,,
Y15251,榛果布丁,,,,
Y15252,羊肉筒仔米糕,,,,
Y15253,蕃茄排骨湯,,,,
Y15254,濃情蜜意,,,,
Y15255,蘆薈蘋果醋,,,,
Y15256,橙香小西餅,,,,
Y15257,紅酒牛肉蛋包飯,,,,
Y15258,哇沙米章魚燒,,,,
Y15259,情人果,,,,
Y15260,滷味,,,,
Y15261,甜年糕,,,,
Y15262,芥菜豆腐鯽魚湯,,,,
Y15263,三杯醬雙脆,,,,
Y15264,香草海綿蛋糕,,,,
Y15265,炸排骨燜鹹菜,,,,
Y15266,酸辣茶香耳絲,,,,
Y15267,紅燒鰻魚湯,,,,
Y15268,白水煮蛋,,,,
Y15269,稻荷壽司,,,,
Y15270,蔥油豆腐,,,,
Y15271,檸檬雞,,,,
Y15272,海山醬,,,,
Y15273,越南生牛肉湯麵,,,,
Y15274,油飯,,,,
Y15275,魚香茄子,,,,
Y15276,三色乾拌麵,,,,
Y15277,炒丁香魚,,,,
Y15278,櫻麻糬,,,,
Y15279,紅糟排骨便當,,,,
Y15280,金薯香草慕斯,,,,
Y15281,無錫排骨,,,,
Y15282,傳統年糕,,,,
Y15283,港式泡菜,,,,
Y15284,牛肉捲,,,,
Y15285,油菜泡菜,,,,
Y15286,沙茶牛柳炒空心菜,,,,
Y15287,水果優格義大利麵,,,,
Y15288,辣味擔擔麵,,,,
Y15289,枸杞百合蘆筍,,,,
Y15290,香煎蓮藕餅,,,,
Y15291,鐵板牛柳餡,,,,
Y15292,羊肉爐沾醬,,,,
Y15293,蜜棗里肌佐火龍果醬汁,,,,
Y15294,素什錦火鍋,,,,
Y15295,爵士奶皇包,,,,
Y15296,沙茶香辣醬,,,,
Y15297,草莓派,,,,
Y15298,牛肉茄汁寬麵,,,,
Y15299,紫蘇梅細卷,,,,
Y15300,咖啡戚風蛋糕,,,,
Y15301,蒸魚梅子醬,,,,
Y15302,味噌南瓜滷麵筋,,,,
Y15303,玉米餅,,,,
Y15304,紅茶鬆餅,,,,
Y15305,蚵仔餃,,,,
Y15306,百里香鮭魚炒飯,,,,
Y15307,魚露酸辣醬,,,,
Y15308,男人的坐月子雞,,,,
Y15309,魚子涼豆腐,,,,
Y15310,香烤蔬菜沙拉,,,,
Y15311,法式香橙布丁,,,,
Y15312,XO醬牛排,,,,
Y15313,台式油醋醬,,,,
Y15314,日式厚蛋,,,,
Y15315,紫山藥蘿蔔沙拉,,,,
Y15316,什錦冷菜,,,,
Y15317,涼拌四季豆,,,,
Y15318,胚芽南瓜糕,,,,
Y15319,鮮菇蒸豆腐,,,,
Y15320,魚香茄子,,,,
Y15321,包子酸菜餡,,,,
Y15322,炒蒜味鮮貝,,,,
Y15323,越式烤牛肉片,,,,
Y15324,沙布烈酥餅,,,,
Y15325,串燒三明治,,,,
Y15326,冰卡布奇諾,,,,
Y15327,白蘿蔔片泡菜,,,,
Y15328,奶油蟹肉可樂餅,,,,
Y15329,沙嗲玉帶,,,,
Y15330,奶油玉米美乃滋,,,,
Y15331,蒜苗鴨賞,,,,
Y15332,山藥沙拉,,,,
Y15333,鱗片辣蘿蔔泡菜,,,,
Y15334,海鮮炒麵,,,,
Y15335,照燒雞腿,,,,
Y15336,簡易台式蘿蔔糕,,,,
Y15337,酸辣海鮮,,,,
Y15338,四色花枝,,,,
Y15339,蜜汁火腿,,,,
Y15340,白玉蜜果,,,,
Y15341,土魠魚羹,,,,
Y15342,芥末美乃滋醬,,,,
Y15343,韭菜炒皮蛋,,,,
Y15344,酸菜白肉鍋,,,,
Y15345,南洋椰奶海鮮飯,,,,
Y15346,海鮮蒸蛋,,,,
Y15347,布朗尼小西餅,,,,
Y15348,蝦甘味煮,,,,
Y15349,甜薯餅,,,,
Y15350,肉餡,,,,
Y15351,烤起司水餃皮,,,,
Y15352,沙茶蟹腳,,,,
Y15353,糖醋鮮魚,,,,
Y15354,蕎麥麵基本醬汁,,,,
Y15355,芝麻里肌,,,,
Y15356,百香果果醬,,,,
Y15357,炭烤龍蝦佐蘆筍老酒醋醬汁,,,,
Y15358,草莓醬汁,,,,
Y15359,簡易炸醬麵,,,,
Y15360,燒餅,,,,
Y15361,芙蓉魚羹,,,,
Y15362,印度咖喱炸小牛肉片,,,,
Y15363,起士雞肉義大利麵,,,,
Y15364,披薩餐盒,,,,
Y15365,脆皮雞,,,,
Y15366,健康雜糧粥,,,,
Y15367,鬆餅,,,,
Y15368,魷魚炒芹管,,,,
Y15369,大頭菜便當,,,,
Y15370,滷蛋、滷豆干,,,,
Y15371,水果塔,,,,
Y15372,甘蔗蝦,,,,
Y15373,炸喜相逢,,,,
Y15374,黃金蕃薯粉,,,,
Y15375,鮮蔬手捲,,,,
Y15376,沙嗲炒雞肉,,,,
Y15377,美式辣烤豬肋排,,,,
Y15378,蘆薈小麥苜蓿芽汁,,,,
Y15379,綜合天婦羅壽司卷,,,,
Y15380,巧克力杏仁酥片,,,,
Y15381,清燉獅子頭,,,,
Y15382,竹筍飯,,,,
Y15383,辣子雞丁,,,,
Y15384,油炸培根雞肉捲,,,,
Y15385,狗尾草燉小腸,,,,
Y15386,蟹黃菜心,,,,
Y15387,翡翠鮮蝦餃,,,,
Y15388,榛果玫瑰餅乾,,,,
Y15389,檸檬雞,,,,
Y15390,金針赤肉湯,,,,
Y15391,糖葫蘆,,,,
Y15392,素錦炒鼎邊趖,,,,
Y15393,香蕉風味麵,,,,
Y15394,涼伴豆泥蒟蒻,,,,
Y15395,紅燒海參,,,,
Y15396,半發麵,,,,
Y15397,港式鮮蝦雲吞餡,,,,
Y15398,蘿蔔絲泡菜,,,,
Y15399,重奶油蛋糕體,,,,
Y15400,車軌腸粉,,,,
Y15401,葡萄乾奶油土司,,,,
Y15402,酸瓜芥末香腸,,,,
Y15403,塔香螺肉,,,,
Y15404,菠菜餃子皮,,,,
Y15405,香炒火腿義式玉米餅,,,,
Y15406,烤起司餃子皮,,,,
Y15407,芋頭蛋糕,,,,
Y15408,香煎黃魚,,,,
Y15409,米糕,,,,
Y15410,麻香辣蓉豆腐,,,,
Y15411,燜燒元蹄‧茶葉蛋,,,,
Y15412,干貝銀芽,,,,
Y15413,動物造型餅乾,,,,
Y15414,無骨雞排,,,,
Y15415,迷你糯米雞糰,,,,
Y15416,新香細卷,,,,
Y15417,肉骨茶湯頭,,,,
Y15418,窩蛋牛肉煲飯,,,,
Y15419,豆豉排骨,,,,
Y15420,藥燉排骨-龍骨,,,,
Y15421,怪味雞,,,,
Y15422,燕巢蝦仁,,,,
Y15423,乳酪司康餅,,,,
Y15424,水果布丁,,,,
Y15425,廣式叉燒包,,,,
Y15426,上海菜飯,,,,
Y15427,丹麥麵包基礎麵糰,,,,
Y15428,綠茶酥,,,,
Y15429,香腸炒豆芽,,,,
Y15430,酒糖液,,,,
Y15431,泡菜炒素香腸,,,,
Y15432,客家炒粄條,,,,
Y15433,巧克力豆小西餅,,,,
Y15434,豆腐乳醃床,,,,
Y15435,麻婆豆腐魚,,,,
Y15436,滷大腸,,,,
Y15437,滷香菇,,,,
Y15438,無憂果冰砂,,,,
Y15439,蛋餃,,,,
Y15440,東山鴨頭,,,,
Y15441,客家豆醬魚,,,,
Y15442,雞高湯,,,,
Y15443,芝麻貝果,,,,
Y15444,李子酒,,,,
Y15445,日式照燒雞腿,,,,
Y15446,酸白菜製作,,,,
Y15447,成都子雞,,,,
Y15448,鵝肉扁沾料,,,,
Y15449,紅蟳八寶米糕,,,,
Y15450,清涼小章魚,,,,
Y15451,養生冬蟲夏草粥,,,,
Y15452,拌炒櫻花蝦,,,,
Y15453,超嫩蛋包飯,,,,
Y15454,桑椹醋醬,,,,
Y15455,涮牛肉箱壽司,,,,
Y15456,韓國人蔘雞,,,,
Y15457,日式叉燒、滷蛋、滷筍乾製作,,,,
Y15458,南瓜飯,,,,
Y15459,牛肉煎包,,,,
Y15460,鳳梨酥,,,,
Y15461,阿里山便當,,,,
Y15462,香菇素丸,,,,
Y15463,提拉米蘇,,,,
Y15464,雞腿清燜高麗菜,,,,
Y15465,養顏瘦身湯,,,,
Y15466,泰式檸檬扒雞,,,,
Y15467,蔬菜麻醬義大利涼麵,,,,
Y15468,薯條手卷,,,,
Y15469,梅子酒,,,,
Y15470,鐵板炒麵,,,,
Y15471,乾瓢煮,,,,
Y15472,紅椒焗時蔬,,,,
Y15473,日式烤肉飯,,,,
Y15474,虱目魚丸,,,,
Y15475,五香肉燥,,,,
Y15476,花卷,,,,
Y15477,蒜味麵包,,,,
Y15478,紅燒豆腐獅子頭,,,,
Y15479,茄香洋蔥醬,,,,
Y15480,補益氣滷包,,,,
Y15481,嫩薑片,,,,
Y15482,糖醋排骨,,,,
Y15483,地中海高湯土司,,,,
Y15484,乾拌蚵仔,,,,
Y15485,蚵串,,,,
Y15486,韓式泡菜鍋,,,,
Y15487,山藥牛肉捲,,,,
Y15488,滷白菜2,,,,
Y15489,砂鍋魚頭,,,,
Y15490,海鮮煎餅,,,,
Y15491,烤肉醬,,,,
Y15492,脆皮布丁,,,,
Y15493,蕃茄芙蓉焗飯,,,,
Y15494,桂花炒飯,,,,
Y15495,肉骨茶,,,,
Y15496,千層蛋,,,,
Y15497,無糖冰奶茶-茶葉泡法,,,,
Y15498,歸耆燉鮮鯉,,,,
Y15499,桂圓黑糖水,,,,
Y15500,轟炸牛肉漢堡,,,,
Y15501,韓式壽司,,,,
Y15502,碗粿醬,,,,
Y15503,白醬,,,,
Y15504,菠蘿戚風蛋糕,,,,
Y15505,拿坡里披薩,,,,
Y15506,椒鹽魚塊,,,,
Y15507,于麻豆腐湯,,,,
Y15508,芝麻美乃滋,,,,
Y15509,松子青醬鮮蝦圓麵,,,,
Y15510,薄荷淑女,,,,
Y15511,加料蛋糕體,,,,
Y15512,匈牙利牛肉湯,,,,
Y15513,涼糕,,,,
Y15514,南瓜湯,,,,
Y15515,鰻魚關東菜捲,,,,
Y15516,茶香飯,,,,
Y15517,健康素仙草羹,,,,
Y15518,沙茶辣醬,,,,
Y15519,蠔油牛肉炒米粉,,,,
Y15520,小魚乾拌飯,,,,
Y15521,咖哩海鮮燉飯,,,,
Y15522,海鮮蛋餅湯,,,,
Y15523,桑葉美身茶,,,,
Y15524,沙茶牛肉河粉,,,,
Y15525,美式豬排卷,,,,
Y15526,日式串烤飯糰,,,,
Y15527,咖啡瑞士捲,,,,
Y15528,茄冬虱目魚,,,,
Y15529,玉環繞翠,,,,
Y15530,琵琶葉潤肺茶,,,,
Y15531,蒸魚片便當,,,,
Y15532,熱帶冰果茶,,,,
Y15533,紅豆天使蛋糕,,,,
Y15534,南瓜肉末餡,,,,
Y15535,醉元寶,,,,
Y15536,紅酒牛肉汁,,,,
Y15537,玫瑰奶茶,,,,
Y15538,蒜泥醬,,,,
Y15539,紅李果醬,,,,
Y15540,日式涼麵,,,,
Y15541,白灼蝦,,,,
Y15542,味噌烤魚飯,,,,
Y15543,鮮百合蘆筍,,,,
Y15544,斯康餅,,,,
Y15545,韓國年糕湯,,,,
Y15546,糖醋香腸,,,,
Y15547,三色披薩,,,,
Y15548,乳酪小西餅,,,,
Y15549,奶油烤馬鈴薯,,,,
Y15550,海帶結甜泡菜,,,,
Y15551,枸杞薏仁飯,,,,
Y15552,日式燒肉,,,,
Y15553,鮪魚攤餅,,,,
Y15554,抹茶麵包醬,,,,
Y15555,辣炒菜脯,,,,
Y15556,牛蒡沙拉,,,,
Y15557,牛丼,,,,
Y15558,泰式酸辣蝦湯,,,,
Y15559,紅豆湯圓,,,,
Y15560,咖哩肉燥餡,,,,
Y15561,香炒辣味蝦,,,,
Y15562,丹參潤膚湯,,,,
Y15563,美式炸雞,,,,
Y15564,甜辣醬,,,,
Y15565,杏片巧點,,,,
Y15566,捲心酥,,,,
Y15567,抹茶波士頓派,,,,
Y15568,高麗菜煎餅,,,,
Y15569,角煮,,,,
Y15570,甜酸鯛魚沙拉,,,,
Y15571,桂圓泡麵甜粥,,,,
Y15572,糖醋牛肚絲,,,,
Y15573,泰式涼拌牛肉冬粉,,,,
Y15574,桂圓八寶粥,,,,
Y15575,半筋半肉牛肉麵,,,,
Y15576,芒果布丁,,,,
Y15577,茶油雞湯,,,,
Y15578,檸檬奶油餡,,,,
Y15579,沙嗲牛肉,,,,
Y15580,蚵仔煎,,,,
Y15581,味噌牡蠣燒,,,,
Y15582,洋蔥蝦仁派,,,,
Y15583,紅蘿蔔圓,,,,
Y15584,雙色花菜,,,,
Y15585,玉蕈月見飯,,,,
Y15586,黑糖薑汁桂圓飯,,,,
Y15587,橄欖沙拉,,,,
Y15588,培果洋芋沙拉堡,,,,
Y15589,廣島風大阪燒,,,,
Y15590,泰式酸辣雞排,,,,
Y15591,肉絲大麵炒,,,,
Y15592,酥炸鱈魚,,,,
Y15593,原味辣椒醬,,,,
Y15594,意大利家常沙拉,,,,
Y15595,海鮮蕃茄披薩,,,,
Y15596,巧克力波士頓派,,,,
Y15597,味噌美乃滋,,,,
Y15598,荔枝酒,,,,
Y15599,菱角飯,,,,
Y15600,炒餅,,,,
Y15601,洋菇雞肉水管麵,,,,
Y15602,酸豇豆,,,,
Y15603,五香茶葉蛋,,,,
Y15604,桂竹排骨湯,,,,
Y15605,韭菜炒豬血,,,,
Y15606,水光白肉,,,,
Y15607,香蕉奶油派,,,,
Y15608,羊肉爐滷包,,,,
Y15609,鳳梨果醬,,,,
Y15610,梅酒,,,,
Y15611,猴尾仔炒肉片,,,,
Y15612,咖哩排骨,,,,
Y15613,狀元香式燙滷味,,,,
Y15614,雪菜炒百頁,,,,
Y15615,涼拌五毒,,,,
Y15616,薰衣草香煎雞排,,,,
Y15617,中華味飯糰,,,,
Y15618,抹茶和風慕斯,,,,
Y15619,四川辣子牛肉麵,,,,
Y15620,起士蛋漢堡,,,,
Y15621,金銀帶子粥,,,,
Y15622,醃漬排骨酥,,,,
Y15623,港式蘿蔔糕,,,,
Y15624,普羅旺斯羊排,,,,
Y15625,韓式燉醬,,,,
Y15626,馬來炒河粉,,,,
Y15627,羊肉火鍋,,,,
Y15628,菠蘿派,,,,
Y15629,牛高湯,,,,
Y15630,黃豆芽飯,,,,
Y15631,翡翠皮蛋羹,,,,
Y15632,酒釀湯圓,,,,
Y15633,巧克力方塊片,,,,
Y15634,水果咖哩,,,,
Y15635,椰香奶油土司抹醬,,,,
Y15636,櫻桃果醬,,,,
Y15637,芝麻脆皮彩椒披薩,,,,
Y15638,甜酸醬,,,,
Y15639,泡菜臭豆腐便當,,,,
Y15640,茶葉紅豆粿,,,,
Y15641,味噌豆腐魚湯,,,,
Y15642,香蕉奇異果卷,,,,
Y15643,蔥燒排骨,,,,
Y15644,叉燒肉,,,,
Y15645,花壽司便當,,,,
Y15646,酒香涼冬瓜,,,,
Y15647,生炒花枝,,,,
Y15648,美乃豬排醬,,,,
Y15649,台式泡菜,,,,
Y15650,鮮炸起司馬鈴薯餅,,,,
Y15651,三杯醬帶子,,,,
Y15652,蕃茄汁火鍋,,,,
Y15653,蜂巢炸芋角,,,,
Y15654,柳橙庫力,,,,
Y15655,彰化肉圓,,,,
Y15656,基本蒜香醬,,,,
Y15657,宇治杏仁奶酥,,,,
Y15658,什錦菇奶油義大利麵,,,,
Y15659,味噌小黃瓜,,,,
Y15660,鱈斑魚排,,,,
Y15661,咖哩雞肉蛋餅捲,,,,
Y15662,提拉米蘇,,,,
Y15663,糖心蛋滷包,,,,
Y15664,酒釀餅,,,,
Y15665,青草治痘茶,,,,
Y15666,泰式炭烤沾醬,,,,
Y15667,當歸鴨麵線,,,,
Y15668,烤牛小排飯,,,,
Y15669,蒜味茄汁醬,,,,
Y15670,海貝南瓜米粉,,,,
Y15671,花草茶,,,,
Y15672,嗆辣烤飯糰,,,,
Y15673,基本牛高湯底,,,,
Y15674,排翅佛跳牆,,,,
Y15675,芥末雞肉沙拉潛艇堡,,,,
Y15676,香菇燉嫩排,,,,
Y15677,芬蘭果汁,,,,
Y15678,巧克力戚風蛋糕,,,,
Y15679,營養雙冠餐,,,,
Y15680,米蘭式濃湯,,,,
Y15681,咖哩燉牛肉,,,,
Y15682,紅燒豆腐,,,,
Y15683,雪花豆腐,,,,
Y15684,涼拌桔梗,,,,
Y15685,梅汁鮭魚,,,,
Y15686,京醬肉絲,,,,
Y15687,玉竹雞肉粥,,,,
Y15688,滷汁火鍋,,,,
Y15689,高湯風味厚蛋煎,,,,
Y15690,抹茶小倉蛋糕,,,,
Y15691,青木瓜泡菜,,,,
Y15692,胡桃仁派,,,,
Y15693,桔醬白斬雞,,,,
Y15694,炸芋頭粿,,,,
Y15695,大腸蚵仔麵線,,,,
Y15696,超辣墨西哥披薩,,,,
Y15697,地蠶炒牛柳,,,,
Y15698,里肌豬排,,,,
Y15699,鳳梨沾醬,,,,
Y15700,綠茶梅凍,,,,
Y15701,咖哩醬,,,,
Y15702,蝴蝶酥,,,,
Y15703,咖哩煎餅,,,,
Y15704,卡蕾多兒,,,,
Y15705,紅燒蹄筋,,,,
Y15706,炒雞酒,,,,
Y15707,鰻魚風味厚蛋煎,,,,
Y15708,豬肝艾草湯,,,,
Y15709,糯米糕,,,,
Y15710,墨西哥雞肉捲餅,,,,
Y15711,小香雞腿,,,,
Y15712,秋刀魚便當,,,,
Y15713,越南椰香百匯,,,,
Y15714,巧克力維也納蛋糕,,,,
Y15715,豆腐咖哩醬,,,,
Y15716,地瓜酥,,,,
Y15717,茶香豬耳朵,,,,
Y15718,香草雞排,,,,
Y15719,蔥油意麵,,,,
Y15720,馬卡龍餅,,,,
Y15721,鮮奶沙拉,,,,
Y15722,辣炒高麗菜肉片,,,,
Y15723,鴨血麻婆豆腐,,,,
Y15724,馬拉盞,,,,
Y15725,炒水蕨,,,,
Y15726,紅燒鰻魚醬,,,,
Y15727,翠玉丸子,,,,
Y15728,棺材板,,,,
Y15729,船形酥片,,,,
Y15730,芋泥西米露,,,,
Y15731,阿爾薩斯豬腳,,,,
Y15732,燙麵麵糰的製作,,,,
Y15733,燉豆漿,,,,
Y15734,台式沙茶炒麵,,,,
Y15735,蛋燥,,,,
Y15736,海鮮泡菜,,,,
Y15737,糖醋丸子,,,,
Y15738,麵糊脆漿,,,,
Y15739,番茄牛肉,,,,
Y15740,蜜汁雞堡,,,,
Y15741,海鮮大麵炒,,,,
Y15742,酸咖哩海鮮,,,,
Y15743,涼拌金針菇豆腐,,,,
Y15744,鳳梨炒木耳,,,,
Y15745,三杯花椰,,,,
Y15746,蒟蒻蛤蜊,,,,
Y15747,山葵五味醬,,,,
Y15748,蕃茄梅子冰砂,,,,
Y15749,芹菜干絲,,,,
Y15750,三杯醬冬粉,,,,
Y15751,豪華麵包,,,,
Y15752,酸菜五花肉湯,,,,
Y15753,葡汁焗時蔬,,,,
Y15754,原味炸薯球,,,,
Y15755,炸紅糟肉,,,,
Y15756,焗烤千層麵,,,,
Y15757,四神當歸蝦,,,,
Y15758,牛肉派,,,,
Y15759,玉黛餃,,,,
Y15760,鰹魚土司,,,,
Y15761,龍鬚扮白醬,,,,
Y15762,哇沙米醬,,,,
Y15763,梅干扣肉便當,,,,
Y15764,鼠鞠粿,,,,
Y15765,富貴牛腩飯,,,,
Y15766,紅糟醃床,,,,
Y15767,雪筍肉絲,,,,
Y15768,芝麻香菇,,,,
Y15769,牛肉卷,,,,
Y15770,法式奶油龍蝦湯,,,,
Y15771,日式咖哩海鮮飯,,,,
Y15772,芝心酒藏奶酥,,,,
Y15773,清蒸肉圓,,,,
Y15774,泰式酸辣湯,,,,
Y15775,香烤酸辣明蝦,,,,
Y15776,義式蕃茄抹醬,,,,
Y15777,香橙慕斯,,,,
Y15778,方塊辣蘿蔔泡菜,,,,
Y15779,鹹酥蝦,,,,
Y15780,水果麻糬,,,,
Y15781,雪蛤紅棗鯛魚湯,,,,
Y15782,咖哩牛肉,,,,
Y15783,台式豆豉蒸魚,,,,
Y15784,酒釀白蘿蔔泡菜,,,,
Y15785,酸辣蝦,,,,
Y15786,越南炒椰奶飯,,,,
Y15787,涼拌鹹菜肉絲,,,,
Y15788,蘿蔔乾肉燥,,,,
Y15789,海皇豆腐煲,,,,
Y15790,芝麻蛋黃醬,,,,
Y15791,豆乾,,,,
Y15792,吐魠魚羹,,,,
Y15793,清蒸小卷,,,,
Y15794,菠蘿西米露,,,,
Y15795,羊羹,,,,
Y15796,奶油培根義大利麵,,,,
Y15797,蓮花酥,,,,
Y15798,梅子茶泡飯,,,,
Y15799,魚子茶碗蒸,,,,
Y15800,雞蓉玉米粥,,,,
Y15801,卡士達醬,,,,
Y15802,威士忌明蝦,,,,
Y15803,鮪魚披薩,,,,
Y15804,日式生菜手卷,,,,
Y15805,蜜蛇瓜,,,,
Y15806,優格口味章魚燒,,,,
Y15807,南乳花生,,,,
Y15808,鱈魚排,,,,
Y15809,酸辣扇貝,,,,
Y15810,照燒芝麻豆腐,,,,
Y15811,盲腸炎,,,,
Y15812,紫蘇粉飯糰,,,,
Y15813,黑醬,,,,
Y15814,韓式烤牛肉,,,,
Y15815,烤薑片豬肉卷,,,,
Y15816,壽麵基本醬汁,,,,
Y15817,脆梅,,,,
Y15818,鮮菇蛋包,,,,
Y15819,蛤蜊絲瓜,,,,
Y15820,味噌醃醬,,,,
Y15821,辣子雞丁,,,,
Y15822,翡翠蝦捲,,,,
Y15823,旗魚米粉湯,,,,
Y15824,優格檸香烤蝦,,,,
Y15825,芋頭鹹飯,,,,
Y15826,薄荷桔子果醬,,,,
Y15827,高麗人參雞湯,,,,
Y15828,辣子雞鍋,,,,
Y15829,薄荷奶油醬,,,,
Y15830,豆籤羹,,,,
Y15831,泡菜大阪燒,,,,
Y15832,冷飯煮成粥,,,,
Y15833,泰式風味箱壽司,,,,
Y15834,叉燒醬,,,,
Y15835,奇異果優酪乳,,,,
Y15836,麻婆豆腐,,,,
Y15837,蔬菜捲餅,,,,
Y15838,羹湯基本作法,,,,
Y15839,藥燉湯底製作,,,,
Y15840,蜜汁燒排骨,,,,
Y15841,鮪魚雞肉飯,,,,
Y15842,酸菜肚片湯,,,,
Y15843,花瓜雞肉蒸餃,,,,
Y15844,南部肉燥飯,,,,
Y15845,西湖醋魚,,,,
Y15846,花枝鱈寶串燒,,,,
Y15847,四物醋,,,,
Y15848,薑蔥鯉魚煲,,,,
Y15849,滷羊肉,,,,
Y15850,辣噌醬,,,,
Y15851,芋頭奶油餡,,,,
Y15852,韭菜花水餃,,,,
Y15853,蘆筍雪碧,,,,
Y15854,粉絲蝦,,,,
Y15855,南乳沾醬,,,,
Y15856,胚芽乳酪蛋糕,,,,
Y15857,土司,,,,
Y15858,紅蓮雪蛤,,,,
Y15859,脆辣雙寶,,,,
Y15860,炸醬涼麵,,,,
